player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
der Haar Damian,nlNED,2.0,Zwolle,19,2004,3.2,1,0,0,5,2,0,2,6,3,,,0,Matches
der Hart Mickey,nlNED,1.0,Heerenveen,29,1994,12.0,1,0,0,0,0,0,0,0,0,,,0,Matches
der Hoorn Mike,nlNED,2.0,Utrecht,30,1992,18.5,5,0,0,26,15,1,1,14,17,,,0,Matches
der Kust Djevencio,srSUR,2.0,Sparta Rotterdam,22,2001,27.8,4,0,0,27,17,7,73,36,36,,,0,Matches
der Maarel Mark,nlNED,2.0,Utrecht,33,1989,8.3,2,0,0,15,5,1,6,5,6,,,0,Matches
der Water Silvester,nlNED,3.0,Zwolle,26,1996,6.4,0,0,0,8,5,1,19,5,11,,,0,Matches
Descotte Anthony,beBEL,4.0,Utrecht,19,2003,2.3,1,0,0,4,0,0,1,1,2,,,0,Matches
Dest Sergiño,usUSA,2.0,PSV,22,2000,23.5,1,0,0,12,20,0,95,10,22,,,0,Matches
Dijks Mitchell,nlNED,2.0,Fortuna Sittard,30,1993,26.0,4,0,0,33,30,0,49,22,33,,,0,Matches
Dilrosun Javairô,nlNED,3.0,Feyenoord,25,1998,3.5,0,0,0,2,12,0,26,2,5,,,0,Matches
Domgjoni Toni,xkKVX,3.0,Vitesse,24,1998,7.5,2,0,0,13,5,0,6,8,8,,,0,Matches
Dost Bas,nlNED,4.0,NEC Nijmegen,34,1989,5.1,1,0,0,0,3,5,2,1,0,,,0,Matches
Douiri Achraf,nlNED,3.4,Volendam,23,1999,3.8,1,0,0,5,3,1,21,6,11,,,0,Matches
Douvikas Anastasios,grGRE,4.0,Utrecht,23,1999,2.0,0,0,0,5,4,1,2,0,1,,,0,Matches
Driel Bram,nlNED,3.0,Volendam,18,2005,2.6,0,0,0,4,1,0,0,3,7,,,0,Matches
Driouech Couhaib,maMAR,3.5,Excelsior,21,2002,21.3,4,0,0,28,26,9,81,14,26,,,0,Matches
Drommel Joel,nlNED,1.0,PSV,26,1996,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Druijf Ferdy,nlNED,3.5,Zwolle,25,1998,10.5,2,0,0,12,14,7,6,0,4,,,0,Matches
Duarte Deroy,cvCPV,3.0,Fortuna Sittard,24,1999,26.9,4,0,0,25,16,0,2,29,39,,,0,Matches
Duijvestijn Lance,nlNED,3.0,Almere City,24,1999,5.0,1,0,0,8,4,1,8,4,2,,,0,Matches
Duijvestijn Lance,nlNED,3.4,Excelsior,24,1999,12.2,1,0,0,11,10,11,7,10,15,,,0,Matches
Duinen Mike,nlNED,4.0,Excelsior,31,1991,1.0,1,0,0,2,2,0,2,1,0,,,0,Matches
Edvardsen Oliver,noNOR,3.0,Go Ahead Eagles,24,1999,26.1,0,0,0,13,60,7,67,16,12,,,0,Matches
Edvardsen Victor,seSWE,4.0,Go Ahead Eagles,27,1996,20.3,1,0,0,14,7,7,21,2,4,,,0,Matches
Ee Espen,nlNED,3.0,Heerenveen,20,2003,4.6,0,1,0,12,8,1,5,5,7,,,0,Matches
Eerdhuijzen Mike,nlNED,2.0,Sparta Rotterdam,23,2000,14.7,1,0,0,9,4,1,10,23,10,,,0,Matches
Egbring Mats,nlNED,2.0,Vitesse,16,2006,0.7,0,0,0,2,2,0,1,3,1,,,0,Matches
Eiting Carel,nlNED,3.0,Twente,25,1998,8.8,2,0,0,7,6,0,63,8,10,,,0,Matches
el Dahri Hamza,nlNED,3.0,Sparta Rotterdam,18,2005,0.4,1,0,0,1,0,0,0,0,2,,,0,Matches
Engels Mario,deGER,3.4,Heracles Almelo,29,1993,17.8,4,0,0,21,22,8,63,0,9,,,0,Matches
Esajas Marcelencio,nlNED,3.0,Almere City,21,2002,0.4,1,0,0,1,0,0,0,0,1,,,0,Matches
Everink Luca,nlNED,2.0,Go Ahead Eagles,22,2001,3.1,0,0,0,3,9,0,3,9,3,,,0,Matches
Felida Kevin,cwCUW,3.0,RKC Waalwijk,23,1999,8.8,2,0,0,9,9,0,3,8,23,,,0,Matches
Ferati Arianit,xkKVX,2.4,Fortuna Sittard,25,1997,8.2,0,0,0,9,7,0,10,8,8,,,0,Matches
Fernandes Derensili,nlNED,3.4,Excelsior,22,2001,14.3,0,0,0,13,16,3,36,8,11,,,0,Matches
Fernandes Rashaan,nlNED,3.0,Go Ahead Eagles,24,1998,0.4,0,0,0,1,1,0,5,0,0,,,0,Matches
Fichtinger Nick,nlNED,3.0,Zwolle,19,2004,3.9,2,0,0,5,2,0,3,6,7,,,0,Matches
Fiemawhle Ezechiel,nlNED,4.0,Volendam,18,2004,0.4,0,0,0,0,0,0,1,0,0,,,0,Matches
Fitz-Jim Kian,nlNED,3.0,Ajax,20,2003,0.5,0,0,0,0,1,0,1,0,1,,,0,Matches
Fitz-Jim Kian,nlNED,3.0,Excelsior,20,2003,4.4,1,0,0,7,3,1,2,4,9,,,0,Matches
Flamingo Ryan,nlNED,2.4,Utrecht,20,2002,30.7,4,0,0,25,13,1,9,38,25,,,0,Matches
Flint Josh,engENG,2.0,Volendam,22,2000,24.8,4,0,0,20,8,2,11,34,30,,,0,Matches
Floranus Sherel,cwCUW,2.3,Almere City,24,1998,28.0,7,0,0,40,14,0,35,40,41,,,0,Matches
Fofana Fodé,nlNED,4.0,Vitesse,20,2002,1.1,0,0,0,3,4,0,0,0,0,,,0,Matches
Fofana Sadik,tgTOG,2.0,Fortuna Sittard,20,2003,7.0,0,0,0,6,4,0,1,4,13,,,1,Matches
Fontana Anthony,usUSA,3.0,Zwolle,23,1999,0.5,0,0,0,1,0,0,1,0,0,,,0,Matches
Forbs Carlos,ptPOR,3.4,Ajax,19,2004,9.2,0,0,0,6,9,4,32,2,12,,,0,Matches
Fraulo Oscar,dkDEN,3.0,Utrecht,19,2003,23.3,4,0,0,23,28,3,23,18,27,,,1,Matches
Gaaei Anton,dkDEN,2.3,Ajax,20,2002,12.9,1,0,0,10,6,0,69,20,13,,,0,Matches
Gaari Juriën,cwCUW,2.0,RKC Waalwijk,29,1993,18.3,5,0,0,31,6,1,18,19,25,,,0,Matches
García MacNulty Anselmo,ieIRL,2.0,Zwolle,20,2003,27.9,9,0,0,37,18,2,73,38,44,,,0,Matches
Gassel Stijn,nlNED,1.0,Excelsior,26,1996,34.0,0,0,0,0,4,0,0,0,0,,,0,Matches
Geertruida Lutsharel,nlNED,2.0,Feyenoord,23,2000,33.8,2,0,0,18,30,3,22,32,31,,,0,Matches
Ghazi Anwar,nlNED,3.5,PSV,28,1995,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Gijselhart Teun,nlNED,3.0,Zwolle,18,2005,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Giménez Santiago,mxMEX,4.0,Feyenoord,22,2001,26.3,3,0,0,13,42,23,6,0,4,,,0,Matches
Ginkel Marco,nlNED,3.4,Vitesse,30,1992,21.8,2,1,0,28,24,4,5,5,9,,,0,Matches
Gladon Paul,nlNED,4.0,Fortuna Sittard,31,1992,1.9,0,0,0,3,3,4,0,0,1,,,0,Matches
Godts Mika,beBEL,3.4,Ajax,18,2005,6.4,0,0,0,1,6,2,17,1,5,,,0,Matches
Goes Wouter,nlNED,2.0,AZ Alkmaar,19,2004,12.6,2,0,0,17,7,0,3,11,11,,,0,Matches
González Roberto,esESP,3.0,NEC Nijmegen,22,2001,15.4,2,0,0,16,44,2,37,3,13,,,0,Matches
Gooijer Tristan,nlNED,2.3,Ajax,18,2004,6.3,0,0,0,6,3,0,10,3,14,,,0,Matches
Gorter Jay,nlNED,1.0,Ajax,23,2000,7.4,0,0,0,0,1,0,0,0,0,,,0,Matches
Goudmijn Kenzo,nlNED,3.0,AZ Alkmaar,21,2001,2.7,1,0,0,3,4,0,3,1,2,,,0,Matches
Goudmijn Kenzo,nlNED,3.4,Excelsior,21,2001,17.4,2,0,0,12,28,1,39,13,18,,,0,Matches
Griffith Iman,nlNED,3.0,Fortuna Sittard,21,2001,2.7,0,0,0,0,1,2,6,1,5,,,0,Matches
Guessand Axel,frFRA,2.0,Volendam,18,2004,0.5,0,0,0,1,1,0,0,1,1,,,0,Matches
Guth Rodrigo,brBRA,2.0,Fortuna Sittard,22,2000,31.3,8,1,1,34,3,0,11,29,19,,,0,Matches
Guzmán Jonathan,nlNED,3.0,Sparta Rotterdam,35,1987,21.4,6,0,0,27,16,1,56,22,12,,,0,Matches
Haan Milan,nlNED,3.0,Volendam,19,2003,24.1,3,0,0,27,11,1,13,11,31,,,0,Matches
Haar Jesse van,nlNED,4.0,Utrecht,18,2005,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
Hadj Moussa Anis,dzALG,3.5,Vitesse,21,2002,9.4,3,0,0,10,12,1,92,2,3,,,0,Matches
Halilović Alen,hrCRO,3.0,Fortuna Sittard,27,1996,23.3,1,0,0,15,29,1,121,9,14,,,0,Matches
Hall Denzel,nlNED,2.0,Heerenveen,22,2001,4.6,1,0,0,5,3,0,5,5,9,,,0,Matches
Hamulic Saïd,baBIH,4.0,Vitesse,22,2000,7.9,2,0,0,10,11,8,8,1,4,,,0,Matches
Hancko Dávid,skSVK,2.0,Feyenoord,25,1997,33.7,2,0,0,11,18,3,33,28,27,,,0,Matches
Handwerker Tim,deGER,2.3,Utrecht,25,1998,0.2,0,0,0,0,1,0,0,0,3,,,0,Matches
Hansen Kornelius,noNOR,4.0,Almere City,22,2001,15.4,2,0,0,10,21,16,18,1,4,,,0,Matches
Hansen Sontje,cwCUW,3.0,NEC Nijmegen,21,2002,21.2,3,0,0,11,23,4,39,6,16,,,0,Matches
Hansson Emil,seSWE,3.4,Heracles Almelo,25,1998,20.9,2,0,0,8,5,2,83,1,7,,,0,Matches
Hartjes Lennard,nlNED,3.0,Excelsior,20,2003,1.0,0,0,0,0,2,0,0,1,2,,,0,Matches
Hartman Quilindschy,nlNED,2.0,Feyenoord,21,2001,23.0,3,0,0,21,5,1,66,28,25,,,0,Matches
Hato Jorrel,nlNED,2.0,Ajax,17,2006,32.9,5,0,0,12,13,0,9,40,40,,,1,Matches
Hatzidiakos Pantelis,grGRE,2.0,AZ Alkmaar,26,1997,2.0,1,0,0,2,0,0,4,0,1,,,0,Matches
Hauptmeijer Mike,nlNED,1.0,Zwolle,26,1997,2.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Haye Thom,idIDN,3.0,Heerenveen,28,1995,29.0,4,1,0,31,16,0,147,30,37,,,0,Matches
Held Nazjir,cwCUW,2.0,Utrecht,17,2005,0.3,0,0,0,0,0,0,1,0,1,,,0,Matches
Henderson Jordan,engENG,2.4,Ajax,33,1990,8.3,0,0,0,8,4,0,41,4,5,,,0,Matches
Hendriks Ramon,nlNED,2.0,Vitesse,22,2001,29.4,7,0,0,28,24,2,6,36,30,,,0,Matches
Hendriks Tom,nlNED,1.0,Fortuna Sittard,21,2002,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Hermsen Sjors,,4.0,Fortuna Sittard,,,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Hilgers Mees,idIDN,2.0,Twente,22,2001,24.3,5,1,0,24,17,2,3,24,30,,,0,Matches
Hintum Bart,nlNED,2.0,Zwolle,36,1987,2.0,1,0,0,3,0,0,10,6,2,,,0,Matches
Hoedemakers Mees,nlNED,3.0,NEC Nijmegen,25,1998,21.7,2,1,0,18,15,2,45,30,36,,,0,Matches
Hoeve Quincy,bqBOE,4.0,Volendam,20,2003,3.9,3,0,0,4,7,1,1,0,1,,,0,Matches
Hoogma Justin,nlNED,2.0,Heracles Almelo,25,1998,28.7,6,1,0,27,7,4,10,17,32,,,0,Matches
Horemans Siebe,beBEL,2.0,Excelsior,25,1998,33.6,5,1,0,25,11,0,85,43,61,,,0,Matches
Hornkamp Jizz,nlNED,4.0,Heracles Almelo,25,1998,14.3,2,0,0,23,15,4,4,3,7,,,0,Matches
Houwen Jeroen,nlNED,1.0,RKC Waalwijk,27,1996,3.6,0,0,0,0,0,0,0,0,0,,,0,Matches
Hrustic Ajdin,auAUS,3.0,Heracles Almelo,27,1996,12.9,3,0,0,11,19,0,48,4,9,,,0,Matches
Huiberts Dean,nlNED,3.0,Zwolle,23,2000,1.3,0,0,0,2,1,0,1,4,4,,,0,Matches
Huisman Daan,nlNED,3.0,Vitesse,21,2002,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Idrissi Younes Taha,maMAR,3.0,Twente,20,2002,5.2,2,0,0,3,4,0,53,1,8,,,0,Matches
Iqbal Zidane,iqIRQ,3.0,Utrecht,20,2003,5.7,0,0,0,8,5,0,4,3,10,,,0,Matches
Isimat-Mirin Nicolas,frFRA,2.0,Vitesse,31,1991,24.2,3,1,1,28,13,1,0,27,26,,,0,Matches
Ismaïl Amir,nlNED,4.0,Heerenveen,18,2004,0.1,0,0,0,2,0,0,0,0,0,,,0,Matches
Ivanušec Luka,hrCRO,3.4,Feyenoord,24,1998,12.9,0,0,0,4,10,1,69,4,16,,,0,Matches
Jacobs Joey,nlNED,2.0,Almere City,23,2000,21.8,7,0,0,35,6,0,18,25,41,,,0,Matches
Jahanbakhsh Alireza,irIRN,3.0,Feyenoord,29,1993,5.1,1,0,0,10,3,0,33,3,12,,,0,Matches
James Dean,idIDN,2.0,Go Ahead Eagles,23,2000,1.1,0,0,0,2,3,0,3,1,2,,,0,Matches
Jensen Victor,dkDEN,3.0,Utrecht,23,2000,16.4,2,0,0,27,16,3,11,6,20,,,0,Matches
Jhaïr-Bobson Divaio,nlNED,4.0,Zwolle,19,2004,0.6,0,0,0,0,0,0,0,0,0,,,0,Matches
Johnson Darius,gdGRN,3.4,Volendam,23,2000,13.3,2,0,0,12,23,6,25,12,8,,,0,Matches
Jonathans Miliano,idIDN,3.0,Vitesse,19,2004,1.0,0,0,0,1,5,0,1,1,1,,,0,Matches
Jong Luuk,nlNED,4.0,PSV,32,1990,30.6,3,0,0,24,29,26,8,3,16,,,0,Matches
Júnior Mauro,brBRA,2.4,PSV,24,1999,9.7,0,0,0,3,8,0,21,7,11,,,0,Matches
Kadiri Ibrahim,nlNED,3.5,Volendam,21,2002,0.9,0,0,0,2,0,0,3,0,2,,,0,Matches
Kamp Jochem van,nlNED,2.4,Almere City,19,2003,21.1,1,0,0,18,17,0,10,33,33,,,0,Matches
Kaplan Ahmetcan,trTUR,2.0,Ajax,20,2003,10.5,3,1,0,14,12,0,0,9,14,,,0,Matches
Karim Safouane,nlNED,4.0,Volendam,19,2004,2.6,3,1,1,12,9,0,2,3,4,,,0,Matches
Karlsbakk Daniel,noNOR,4.0,Heerenveen,20,2003,3.3,0,0,0,5,5,1,0,1,3,,,0,Matches
Karouani Souffian,maMAR,2.0,Utrecht,22,2000,27.2,4,0,0,29,24,2,121,16,51,,,0,Matches
Kasius Denso,nlNED,2.0,AZ Alkmaar,20,2002,5.0,0,1,0,5,2,0,17,9,11,,,0,Matches
Kersten Sam,nlNED,2.0,Zwolle,25,1998,34.0,3,0,0,29,13,1,2,51,43,,,2,Matches
Kitala Yann,,4.0,Almere City,25,1998,5.3,3,0,0,18,16,3,6,0,3,,,0,Matches
